Date,Stock,Return,Price Before,Price After
2012-09-20,JKIN.NS,2.686868686868687,4.95,18.25
2013-02-19,THOM.NS,2.686626746506986,5.01,18.47
2007-08-17,XPRO.NS,2.6860706860706864,4.81,17.73
2017-05-30,KAMT.NS,2.6859443631039532,13.66,50.35
2023-12-05,CHPC.NS,2.685295704898257,630.02,2321.81
2021-12-30,TAJG.NS,2.684872585619218,123.22,454.05
2006-12-27,BOB.NS,2.684858044164038,31.7,116.81
2024-07-29,MDRD.BO,2.6836059190031154,51.36,189.19
2026-06-22,WHEL.NS,2.6834255527472277,439.17,1617.65
2020-06-16,GICH.NS,2.6828770617241964,58.81,216.59
2005-06-01,WSTC.NS,2.682859125607217,28.82,106.14
2023-05-26,HLVL.NS,2.6825396825396823,3.15,11.6
2005-04-29,HLVL.NS,2.6817667044167606,8.83,32.51
2015-10-26,CHPC.NS,2.6815692410863976,178.94,658.78
2011-02-07,JKIN.NS,2.6810519217801754,14.83,54.59
2016-01-01,XPRO.NS,2.6804676083779833,41.06,151.12
2013-05-31,TANE.BO,2.6793819410912603,20.71,76.2
2015-02-09,XPRO.NS,2.6791882556131257,23.16,85.21
2025-03-19,BOB.NS,2.678735526557618,54.41,200.16
2008-08-29,ARTI.NS,2.677852348993289,5.96,21.92
2020-06-11,WRRN.BO,2.677446102819237,12.06,44.35
2019-02-19,WIPR.NS,2.6769254562326017,129.32,475.5
2017-10-19,WRRN.BO,2.6733355198425715,30.49,112.0
2009-01-09,AEGS.NS,2.6725663716814156,3.39,12.45
2024-11-14,HLVL.NS,2.6717062634989204,4.63,17.0
2018-01-30,THOM.NS,2.669637689547401,86.39,317.02
2009-12-31,WRRN.BO,2.6694511736697017,119.71,439.27
2009-06-24,TANE.BO,2.668924889543446,33.95,124.56
2013-10-15,ASHT.NS,2.668647396515258,99.29,364.26
2012-11-29,TANE.BO,2.668428005284016,22.71,83.31
2010-04-26,MDRD.BO,2.667491749174918,12.12,44.45
2019-03-27,TAJG.NS,2.6662643331321667,231.98,850.5
2014-12-05,JAAO.NS,2.6639949709256636,63.63,233.14
2022-05-10,HEGL.NS,2.6626506024096384,54.78,200.64
2023-02-17,TANE.BO,2.6618480171908576,102.38,374.9
2018-04-17,VENK.NS,2.6607075152498285,4167.26,15255.12
2010-10-20,TVEL.NS,2.660443407234539,8.57,31.37
2007-08-10,MDRD.BO,2.6604248183342647,35.78,130.97
2024-12-09,BOB.NS,2.6599669047907333,247.77,906.83
2018-01-16,WHEL.NS,2.659084162089951,269.48,986.05
2015-08-24,NALU.NS,2.658895705521472,16.3,59.64
2015-04-16,THOM.NS,2.6583140737136604,82.21,300.75
2013-12-04,TAJG.NS,2.6579737335834897,53.3,194.97
2015-05-29,XPRO.NS,2.657520823125919,20.41,74.65
2010-02-18,KAMT.NS,2.6571641791044778,67.0,245.03
2017-12-28,IMCL.NS,2.6560154407034093,46.63,170.48
2024-02-26,GENS.NS,2.6557972385095514,528.7,1932.82
2019-07-02,VENK.NS,2.654955060836431,1616.63,5908.71
2023-02-03,TVEL.NS,2.6544955677501054,94.76,346.3
2022-08-24,HLVL.NS,2.65427135678392,9.95,36.36
2020-02-12,WHEL.NS,2.654230643580529,153.05,559.28
2010-10-11,JAAO.NS,2.6536241180243745,15.59,56.96
2017-11-07,ARTI.NS,2.652640711419586,184.42,673.62
2005-08-08,XPRO.NS,2.652152399802078,20.21,73.81
2011-01-27,WRRN.BO,2.6515761234071094,29.82,108.89
2022-02-09,VENK.NS,2.6497218578987836,2211.1,8069.9
2012-02-27,MDRD.BO,2.6488178025034768,14.38,52.47
2011-06-07,WRRN.BO,2.6480498077275225,54.61,199.22
2011-07-06,SEAM.NS,2.6474174240744848,90.22,329.07
2018-11-16,OSGL.NS,2.6471774193548385,4.96,18.09
2024-12-18,CEMI.NS,2.6468175388967463,141.4,515.66
2025-09-30,GENS.NS,2.64672131147541,500.2,1824.09
2021-02-02,TAJG.NS,2.646277999849159,132.59,483.46
2023-01-24,VENK.NS,2.645768150022918,501.79,1829.41
2014-04-10,TAJG.NS,2.6436578171091445,67.8,247.04
2022-04-21,THOM.NS,2.6426056338028174,22.72,82.76
2019-07-16,VENK.NS,2.642082050316664,1487.38,5417.16
2017-01-19,GENS.NS,2.6391744951549674,135.19,491.98
2010-03-29,VSTI.NS,2.6390891840607207,26.35,95.89
2009-11-18,ASHT.NS,2.6386413696435724,399.52,1453.71
2024-08-07,WHEL.NS,2.637684174935303,768.97,2797.27
2024-08-28,XPRO.NS,2.6375394451047085,1220.05,4437.98
2014-05-09,SEAM.NS,2.6372827804107426,94.95,345.36
2020-04-28,WHEL.NS,2.6362781954887216,106.4,386.9
2022-03-14,WIPR.NS,2.6362630880401117,271.24,986.3
2006-08-28,OSGL.NS,2.6352112676056336,7.1,25.81
2008-05-28,WHEL.NS,2.6348411934552454,51.95,188.83
2023-06-16,ASHT.NS,2.6347593582887705,187.0,679.7
2025-01-10,XPRO.NS,2.633986769140967,411.16,1494.15
2016-12-01,KAMT.NS,2.633754305396096,8.71,31.65
2012-06-25,KAMT.NS,2.633486766398159,34.76,126.3
2019-10-15,IMCL.NS,2.6334231805929917,33.39,121.32
2016-06-16,NALU.NS,2.631959201019974,23.53,85.46
2015-08-07,BRIT.NS,2.6317950895275466,1366.06,4961.25
2026-02-20,HEGL.NS,2.6300476221540876,153.29,556.45
2007-06-07,VENK.NS,2.628533685601057,75.7,274.68
2020-06-24,WRRN.BO,2.627450980392157,13.26,48.1
2014-10-29,CEMI.NS,2.625166444740346,45.06,163.35
2018-01-23,SEAM.NS,2.6250067894193685,184.11,667.4
2024-06-21,IMCL.NS,2.6248829921452117,245.71,890.67
2011-06-06,VENK.NS,2.624724061810155,104.19,377.66
2017-08-07,ASHT.NS,2.623369414376908,36.03,130.55
2012-04-25,WSTC.NS,2.622692953020134,47.68,172.73
2024-03-19,OSGL.NS,2.6211180124223596,8.05,29.15
2016-04-06,IMCL.NS,2.6209419295839047,43.74,158.38
2023-11-09,IMCL.NS,2.6203089363466723,192.92,698.43
2016-03-15,HEGL.NS,2.6202800169707254,23.57,85.33
2007-02-12,WRRN.BO,2.6176536816032425,44.41,160.66
2024-11-19,HEGL.NS,2.6175820288316975,113.07,409.04
2023-06-28,VSTI.NS,2.617143059039678,283.03,1023.76
2009-01-05,VENK.NS,2.6165413533834583,11.97,43.29
2019-08-22,IMCL.NS,2.61619283065513,32.36,117.02
2018-07-18,JAAO.NS,2.6158078122134603,54.53,197.17
2006-02-08,VENK.NS,2.6157575757575757,24.75,89.49
2012-03-26,CEMI.NS,2.613366645846346,16.01,57.85
2018-05-14,MDRD.BO,2.613223140495868,6.05,21.86
2009-06-19,SEAM.NS,2.611433046202036,127.7,461.18
2015-05-27,WRRN.BO,2.610550161812298,154.5,557.83
2020-01-14,HLVL.NS,2.610344827586207,5.8,20.94
2019-05-08,CEMI.NS,2.610016126142268,111.62,402.95
2017-01-24,GENS.NS,2.6097737120847375,41.54,149.95
2023-05-29,GICH.NS,2.607058266224538,42.22,152.29
2018-12-18,GENS.NS,2.607050796057619,131.9,475.77
2024-09-02,AEGS.NS,2.6063313528958227,220.49,795.16
2009-12-23,WHEL.NS,2.6058763931104365,39.48,142.36
2008-07-25,AEGS.NS,2.604166666666667,7.68,27.68
2019-11-07,NALU.NS,2.6027689030883914,9.39,33.83
2017-01-04,JAAO.NS,2.6022438294689607,66.85,240.81
2010-05-20,WHEL.NS,2.602205882352941,68.0,244.95
2015-06-23,AEGS.NS,2.6021857923497267,18.3,65.92
2005-06-03,THOM.NS,2.600694444444444,2.88,10.37
2021-01-29,GENS.NS,2.599068322981366,64.4,231.78
2019-11-05,NALU.NS,2.5989247311827954,9.3,33.47
2017-09-18,JAAO.NS,2.598665965382041,418.28,1505.25
2009-02-09,TAJG.NS,2.598047192839707,12.29,44.22
2013-08-27,WIPR.NS,2.596089460291951,74.67,268.52
2013-04-25,BRIT.NS,2.595025510204082,235.2,845.55
2013-09-19,THOM.NS,2.59452479338843,19.36,69.59
2005-01-17,XPRO.NS,2.5940366972477062,4.36,15.67
2019-06-27,OSGL.NS,2.5938759065269945,12.41,44.6
2008-03-05,KAMT.NS,2.591788604813207,186.57,670.12
2005-07-05,XPRO.NS,2.5904255319148937,5.64,20.25
2013-08-20,WHEL.NS,2.5887803967908454,160.79,577.04
2007-06-14,BRIT.NS,2.58466929478756,114.15,409.19
2020-04-21,KAMT.NS,2.5844930417495036,25.15,90.15
2007-10-22,TANE.BO,2.584450402144772,33.57,120.33
2013-01-25,TVEL.NS,2.5827814569536423,4.53,16.23
2026-03-11,OSGL.NS,2.5826210826210825,7.02,25.15
2007-02-02,WSTC.NS,2.582108626198083,15.65,56.06
2015-04-22,XPRO.NS,2.5820642978003385,5.91,21.17
2019-07-04,MDRD.BO,2.5818181818181816,1.1,3.94
2007-01-31,OSGL.NS,2.5813734713076197,10.63,38.07
2021-02-08,CHPC.NS,2.5804571940833707,22.31,79.88
2008-12-02,CEMI.NS,2.5804289544235925,7.46,26.71
2019-03-29,VENK.NS,2.578780962192598,2251.94,8059.2
2012-07-16,WHEL.NS,2.578712555768005,47.07,168.45
2022-07-19,HEGL.NS,2.5773007071272325,196.57,703.19
2014-05-14,CEMI.NS,2.577142857142857,3.5,12.52
2012-07-09,OSGL.NS,2.5769042968749996,40.96,146.51
2006-05-30,CHPC.NS,2.576470588235294,37.4,133.76
2013-12-20,ARTI.NS,2.575618171362852,17.39,62.18
2006-01-05,KAMT.NS,2.57375523499302,42.98,153.6
2007-08-31,WHEL.NS,2.573635427394439,48.55,173.5
2020-04-20,MDRD.BO,2.572881355932203,2.95,10.54
2021-02-09,CHPC.NS,2.5727341011517275,79.88,285.39
2024-07-24,SEAM.NS,2.5726280157966346,1506.65,5382.7
2009-11-23,CHPC.NS,2.571884984025559,147.11,525.46
2008-12-01,WRRN.BO,2.5708061002178653,9.18,32.78
2005-08-23,JKIN.NS,2.5697278911564623,17.64,62.97
2015-09-09,WIPR.NS,2.5693376855849217,94.97,338.98
2008-01-30,VSTI.NS,2.568807339449541,4.36,15.56
2021-09-01,AEGS.NS,2.5687399678972715,249.2,889.33
2015-11-26,CHPC.NS,2.5677821894498014,141.04,503.2
2010-04-28,BRIT.NS,2.567248322147651,37.25,132.88
2010-07-05,VSTI.NS,2.566949706074461,30.62,109.22
2010-11-03,CHPC.NS,2.5668276972624797,49.68,177.2
2015-06-05,TAJG.NS,2.565650280024891,64.28,229.2
2011-04-04,XPRO.NS,2.565491183879093,7.94,28.31
2014-03-19,MDRD.BO,2.564952048823016,11.47,40.89
2019-09-27,ASHT.NS,2.564223144306132,108.45,386.54
2022-09-29,GICH.NS,2.56388475348104,114.19,406.96
2009-11-12,CHPC.NS,2.5629813664596273,40.25,143.41
2018-04-16,WRRN.BO,2.5624086021505375,116.25,414.13
2022-04-12,WRRN.BO,2.5621645796064403,22.36,79.65
2014-09-08,WSTC.NS,2.561743806414442,52.07,185.46
2009-07-24,BOB.NS,2.5613154960981044,17.94,63.89
2019-12-19,VENK.NS,2.559657726358984,1686.37,6002.9
2005-07-20,AEGS.NS,2.5578512396694215,4.84,17.22
2015-06-05,NALU.NS,2.557251908396947,6.55,23.3
2014-07-28,IMCL.NS,2.557127312295974,9.19,32.69
2021-10-08,CHPC.NS,2.5555555555555554,33.03,117.44
2020-09-30,VSTI.NS,2.5546896743668244,251.51,894.04
2011-12-20,JAAO.NS,2.5531914893617023,32.43,115.23
2021-12-01,BOB.NS,2.5512517713745866,21.17,75.18
2022-12-08,WHEL.NS,2.5497046384005033,572.18,2031.07
2020-04-20,XPRO.NS,2.5481283422459895,11.22,39.81
2017-10-13,TVEL.NS,2.5475550327676024,119.02,422.23
2018-12-03,MDRD.BO,2.5457809694793534,5.57,19.75
2018-09-10,BOB.NS,2.542866131823187,127.14,450.44
2021-09-17,NALU.NS,2.538553259141494,75.48,267.09
2020-03-06,VSTI.NS,2.5374038685621065,300.37,1062.53
2011-11-02,TVEL.NS,2.5373134328358207,5.36,18.96
2019-01-29,WIPR.NS,2.5372754859345523,121.93,431.3
2009-09-18,BOB.NS,2.536697247706422,19.62,69.39
2005-07-26,MDRD.BO,2.5359628770301628,8.62,30.48
2022-11-11,BOB.NS,2.535323858977862,146.36,517.43
2017-11-17,MDRD.BO,2.53528773072747,9.21,32.56
2025-06-02,JAAO.NS,2.532956468235656,260.04,918.71
2022-08-12,NALU.NS,2.5320512820512824,18.72,66.12
2026-04-09,ASHT.NS,2.530881852230167,293.7,1037.02
2015-11-09,VSTI.NS,2.529704613342184,30.13,106.35
2012-12-24,TANE.BO,2.528559935639582,24.86,87.72
2025-01-08,TAJG.NS,2.5284436745013577,427.16,1507.21
2019-01-10,VSTI.NS,2.528182099721276,64.58,227.85
2008-01-03,JAAO.NS,2.527728482697427,45.08,159.03
2016-09-15,NALU.NS,2.5265998457979952,25.94,91.48
2013-03-14,ASHT.NS,2.5264353133205595,140.91,496.91
2019-07-22,HEGL.NS,2.5264273034415625,174.63,615.82
2024-07-04,JKIN.NS,2.526131544106097,445.63,1571.35
2013-01-02,VSTI.NS,2.5249554367201426,112.2,395.5
2012-06-18,BRIT.NS,2.524616441493016,218.35,769.6
2008-11-26,ARTI.NS,2.524173027989822,3.93,13.85
2014-05-29,VENK.NS,2.5231742017072403,316.3,1114.38
2014-10-08,CEMI.NS,2.5230918813806515,41.14,144.94
2017-11-13,WHEL.NS,2.5227662696143036,804.26,2833.22
2016-02-04,GICH.NS,2.52184103984658,46.93,165.28
2013-10-03,HEGL.NS,2.52109280835677,24.89,87.64
2022-04-07,ARTI.NS,2.5210539693298313,236.06,831.18
2019-01-10,MDRD.BO,2.5190476190476185,4.2,14.78
2005-07-06,KAMT.NS,2.518171806167401,54.48,191.67
2021-05-06,JKIN.NS,2.518029275258836,112.04,394.16
2021-01-01,TVEL.NS,2.5176931064781534,125.19,440.38
2017-01-17,JKIN.NS,2.5170369133121766,119.74,421.13
2009-03-06,AEGS.NS,2.5113636363636362,2.64,9.27
2009-12-17,WSTC.NS,2.5112414467253177,51.15,179.6
2009-06-15,JAAO.NS,2.5094339622641506,19.61,68.82
2013-12-30,BRIT.NS,2.5083122653796064,391.59,1373.82
2015-12-22,VENK.NS,2.5075607192900513,342.56,1201.55
2019-04-05,BOB.NS,2.5074997781130737,112.67,395.19
2007-07-11,BOB.NS,2.507227332457293,38.05,133.45
2019-12-06,TANE.BO,2.5065543071161054,21.36,74.9
2024-01-16,GENS.NS,2.5058973091320005,141.59,496.4
2006-05-17,XPRO.NS,2.505137912385073,18.49,64.81
2014-04-15,THOM.NS,2.5030338052585956,34.61,121.24
2023-02-10,VSTI.NS,2.5017502442201236,245.68,860.31
2012-06-05,JAAO.NS,2.5014743463731084,50.87,178.12
2020-06-04,TVEL.NS,2.5002123142250534,23.55,82.43
2014-11-18,BRIT.NS,2.499402510860244,711.31,2489.16
2014-09-12,CHPC.NS,2.4982708535067086,72.29,252.89
2019-05-28,IMCL.NS,2.4970355731225298,10.12,35.39
2015-03-02,XPRO.NS,2.4933530280649925,6.77,23.65
2007-03-06,TVEL.NS,2.4919431279620854,10.55,36.84
2022-12-30,HEGL.NS,2.4915091962711013,198.45,692.89
2012-09-08,VSTI.NS,2.4907836474101535,97.11,338.99
2022-10-13,MDRD.BO,2.4900662251655628,3.02,10.54
2007-01-03,KAMT.NS,2.4886633556467284,46.31,161.56
2009-07-10,WIPR.NS,2.488519134775374,30.05,104.83
2025-09-25,ASHT.NS,2.486330935251799,326.65,1138.81
2020-03-17,AEGS.NS,2.485272815065186,41.42,144.36
2010-05-04,IMCL.NS,2.48460661345496,8.77,30.56
2017-03-21,AEGS.NS,2.4842970822281165,188.5,656.79
2021-08-25,VSTI.NS,2.4842432142309465,260.84,908.83
2014-05-08,WIPR.NS,2.4837364470391994,23.98,83.54
2018-05-08,GICH.NS,2.482878222274478,340.21,1184.91
2011-01-31,GICH.NS,2.4828282828282826,19.8,68.96
2008-08-22,GENS.NS,2.482236458940011,17.17,59.79
2023-10-04,VSTI.NS,2.481865284974093,82.99,288.96
2009-02-03,CEMI.NS,2.4818435754189943,7.16,24.93
2026-02-25,WRRN.BO,2.481818181818182,42.9,149.37
2026-04-09,CHPC.NS,2.481335555892307,989.85,3446.0
2023-12-29,XPRO.NS,2.4799071082390953,297.12,1033.95
2007-02-14,WRRN.BO,2.4791052114060963,40.68,141.53
2011-08-04,TANE.BO,2.477901340176789,35.07,121.97
2021-03-09,JKIN.NS,2.4762752075919336,33.72,117.22
2020-01-29,ASHT.NS,2.4752429959977134,87.45,303.91
2024-08-13,JAAO.NS,2.4751763382969294,293.47,1019.86
2023-09-05,CHPC.NS,2.474255420240566,399.89,1389.32
2021-03-02,MDRD.BO,2.472743521000894,11.19,38.86
2021-03-16,GICH.NS,2.4723496088481256,111.21,386.16
2006-06-21,TAJG.NS,2.471540633824914,159.35,553.19
2026-05-20,WRRN.BO,2.4711286089238844,45.72,158.7
2025-07-10,GICH.NS,2.468334927212836,188.22,652.81
2013-06-24,OSGL.NS,2.465819721718088,16.53,57.29
2025-07-03,OSGL.NS,2.465262700825011,46.06,159.61
2015-08-27,THOM.NS,2.4641670621737064,21.07,72.99
2015-01-06,HEGL.NS,2.46085409252669,39.34,136.15
2007-04-09,OSGL.NS,2.46039603960396,30.3,104.85
2017-04-20,CHPC.NS,2.4603349645047903,290.18,1004.12
2013-12-17,MDRD.BO,2.46,2.5,8.65
2022-03-25,SEAM.NS,2.458549719496844,1199.63,4148.98
2019-01-25,OSGL.NS,2.4585492227979273,15.44,53.4
2009-08-21,WRRN.BO,2.458094144661309,26.13,90.36
2014-11-24,ARTI.NS,2.457887469796341,57.94,200.35
2026-04-21,CHPC.NS,2.457272327618275,295.71,1022.35
2015-11-03,ARTI.NS,2.4572691552062866,101.8,351.95
2015-03-03,BRIT.NS,2.4570025372695494,918.31,3174.6
2015-05-20,GENS.NS,2.456921754084265,58.15,201.02
2009-06-01,OSGL.NS,2.4565853658536585,20.5,70.86
2013-08-13,JAAO.NS,2.4564047362755654,9.29,32.11
2006-05-10,XPRO.NS,2.4563953488372094,20.64,71.34
2018-10-01,SEAM.NS,2.4556116250817683,214.02,739.57
2009-07-01,HEGL.NS,2.4552941176470586,25.5,88.11
2023-08-25,VSTI.NS,2.4552798615118285,86.65,299.4
2019-10-17,GICH.NS,2.454002079002079,76.96,265.82
2019-10-30,BRIT.NS,2.4538906299753642,2983.45,10304.51
2016-09-21,OSGL.NS,2.4531808434596143,27.98,96.62
2011-05-17,CHPC.NS,2.452614171225035,157.22,542.82
2012-01-06,ASHT.NS,2.4490849964930175,156.83,540.92
2009-05-06,CEMI.NS,2.448398576512455,2.81,9.69
2006-10-20,OSGL.NS,2.4471955533097525,39.58,136.44
2007-06-28,ASHT.NS,2.4467456035871926,713.65,2459.77
2008-11-17,WSTC.NS,2.4453398738612475,28.54,98.33
2016-02-19,IMCL.NS,2.444256756756757,11.84,40.78
2013-03-01,TAJG.NS,2.444146841027257,63.47,218.6
2010-09-08,CHPC.NS,2.4426371344523274,173.37,596.85
2020-09-10,HLVL.NS,2.442424242424242,4.95,17.04
2017-09-15,SEAM.NS,2.4412278512602943,40.07,137.89
2009-12-01,WSTC.NS,2.4408668730650156,16.15,55.57
2006-04-04,WRRN.BO,2.4403191162933413,65.18,224.24
2010-07-16,VENK.NS,2.439699070271691,304.39,1047.01
2025-09-03,BRIT.NS,2.4378341678689637,5891.5,20254.0
2010-12-01,XPRO.NS,2.43768115942029,10.35,35.58
2026-05-29,WHEL.NS,2.43522188449848,1645.0,5650.94
2023-06-06,IMCL.NS,2.434817170111288,25.16,86.42
2006-09-20,TANE.BO,2.434207042626423,37.77,129.71
2012-08-30,JKIN.NS,2.433962264150944,17.49,60.06
2011-09-06,TAJG.NS,2.431381844038872,84.38,289.54
2023-02-10,JKIN.NS,2.431355536274444,149.83,514.12
2006-12-27,WSTC.NS,2.4312267657992566,16.14,55.38
2021-08-25,GICH.NS,2.430810678422729,122.49,420.24
2021-04-30,BOB.NS,2.4305870057481274,57.41,196.95
2007-10-08,SEAM.NS,2.429819970692903,191.08,655.37
2017-10-19,JAAO.NS,2.42978040417305,411.21,1410.36
2024-10-01,ARTI.NS,2.4292408622305532,170.72,585.44
2009-12-03,XPRO.NS,2.4280510018214936,5.49,18.82
2009-04-02,WIPR.NS,2.4267928286852594,20.08,68.81
2006-04-21,GENS.NS,2.4265402843601898,2.11,7.23
2025-07-07,XPRO.NS,2.4239941229656417,353.92,1211.82
2026-03-30,TANE.BO,2.4238334858188475,218.6,748.45
2012-06-06,TAJG.NS,2.423396674584323,16.84,57.65
2014-04-01,TVEL.NS,2.423076923076923,12.74,43.61
2005-02-02,NALU.NS,2.42297511911064,18.89,64.66
2006-03-06,WRRN.BO,2.4227421109902068,18.38,62.91
2013-05-15,WIPR.NS,2.42203481069442,55.73,190.71
2024-08-14,ASHT.NS,2.4192055534130352,181.51,620.62
2008-05-15,ARTI.NS,2.4178743961352662,4.14,14.15
2005-05-18,WSTC.NS,2.416751787538304,29.37,100.35
2005-12-15,SEAM.NS,2.4160999134413252,80.87,276.26
2014-06-13,ARTI.NS,2.415235457063712,36.1,123.29
2013-04-29,HLVL.NS,2.4150588235294115,21.25,72.57
2017-10-31,ARTI.NS,2.4139879901095025,56.62,193.3
2017-05-23,WRRN.BO,2.413921113689095,129.3,441.42
2019-03-26,WIPR.NS,2.4118332847566304,34.31,117.06
2019-04-12,WSTC.NS,2.4114311542096396,243.37,830.24
2015-10-16,GENS.NS,2.4102699841185813,75.56,257.68
2022-02-10,ARTI.NS,2.410046050849425,258.41,881.19
2006-09-05,TAJG.NS,2.4099967682861148,185.66,633.1
2020-05-06,TAJG.NS,2.408605255558764,34.63,118.04
2010-09-22,VSTI.NS,2.407911802853437,30.84,105.1
2017-12-14,XPRO.NS,2.407407407407408,33.48,114.08
2022-03-17,BOB.NS,2.4054492377554335,92.49,314.97
2016-09-26,THOM.NS,2.4045323047251688,20.74,70.61
2009-08-25,ASHT.NS,2.403848797250859,291.0,990.52
2007-08-02,XPRO.NS,2.4034188034188033,17.55,59.73
2008-09-16,ASHT.NS,2.4030068023609754,377.81,1285.69
2018-01-05,WSTC.NS,2.4027051397655543,277.25,943.4
2015-01-16,AEGS.NS,2.402442192777345,38.49,130.96
2020-09-28,WRRN.BO,2.40241145440844,13.27,45.15
2007-08-10,CHPC.NS,2.4022490336183666,170.74,580.9
2018-04-20,CHPC.NS,2.4016383112791435,79.35,269.92
2023-12-05,BOB.NS,2.4014520984593593,56.47,192.08
2019-07-30,HLVL.NS,2.4009009009009006,2.22,7.55
2023-08-17,HEGL.NS,2.4008633980881897,97.29,330.87
2016-08-05,HLVL.NS,2.4005555555555556,18.0,61.21
2013-05-07,WHEL.NS,2.400212646194259,159.89,543.66
2015-11-03,HEGL.NS,2.39939713639789,26.54,90.22
2020-05-04,TVEL.NS,2.398941289701636,20.78,70.63
2014-04-04,TANE.BO,2.3985651654045435,25.09,85.27
2023-03-24,BRIT.NS,2.3984799425242107,4064.32,13812.51
2025-03-11,BOB.NS,2.3976969379743522,191.05,649.13
2010-06-29,HEGL.NS,2.3973765432098766,12.96,44.03
2010-12-06,THOM.NS,2.397196261682243,19.26,65.43
2022-06-20,HEGL.NS,2.396245458215583,49.54,168.25
2017-01-17,OSGL.NS,2.39550313306303,27.13,92.12
2019-07-31,AEGS.NS,2.394783290841341,50.99,173.1
2024-09-27,TAJG.NS,2.393530910380857,310.09,1052.3
2014-03-21,WIPR.NS,2.3933528122717314,27.38,92.91
2023-12-06,BRIT.NS,2.3927773563370383,1436.87,4874.98
2020-09-04,HEGL.NS,2.3924894787957274,154.45,523.97
2023-11-13,JKIN.NS,2.3898741702169817,100.93,342.14
2015-08-19,VSTI.NS,2.3898635477582846,30.78,104.34
2016-02-24,TAJG.NS,2.3882799941546105,68.43,231.86
2025-10-20,BRIT.NS,2.3882410730732517,1791.49,6070.0
2006-01-09,XPRO.NS,2.3877221324717284,6.19,20.97
2010-07-05,BRIT.NS,2.3871766029246344,44.45,150.56
2005-08-23,HLVL.NS,2.3869150779896016,46.16,156.34
2010-07-13,WIPR.NS,2.3858480374504865,55.54,188.05
2022-07-21,TAJG.NS,2.3854553903345725,43.04,145.71
2021-07-28,GICH.NS,2.3852859595826184,151.42,512.6
2010-11-10,THOM.NS,2.3849955076370164,22.26,75.35
2011-11-23,WIPR.NS,2.3843936190659236,52.03,176.09
2022-05-05,ASHT.NS,2.383966244725739,23.7,80.2
2015-05-20,ARTI.NS,2.383434650455927,65.8,222.63
2022-11-18,WSTC.NS,2.3833257898071873,552.35,1868.78
2011-11-01,ASHT.NS,2.3833187518226895,171.45,580.07
2013-01-09,HLVL.NS,2.38255033557047,29.8,100.8
2017-02-22,NALU.NS,2.3785563751317174,37.96,128.25
2017-08-11,CEMI.NS,2.3780397936624906,149.27,504.24
2025-09-17,HEGL.NS,2.375528799219004,153.65,518.65
2017-08-08,TAJG.NS,2.3749611487536515,160.87,542.93
2005-03-23,JAAO.NS,2.3717791411042946,24.45,82.44
2006-11-24,AEGS.NS,2.3717201166180755,6.86,23.13
2009-11-16,WHEL.NS,2.3710217755443885,11.94,40.25
2013-04-29,IMCL.NS,2.3703703703703702,7.29,24.57
2018-01-31,KAMT.NS,2.3699678933069888,40.49,136.45
2015-08-28,GENS.NS,2.369759942672877,55.82,188.1
2013-10-15,AEGS.NS,2.3666666666666663,3.6,12.12
2015-04-22,CHPC.NS,2.3659818442427136,62.79,211.35
2025-06-18,ASHT.NS,2.3650551065393093,340.25,1144.96
2020-08-28,JAAO.NS,2.3647292494250474,95.66,321.87
2016-06-07,THOM.NS,2.364386976164512,64.19,215.96
2020-02-01,TANE.BO,2.3630999213217936,25.42,85.49
2012-03-21,GENS.NS,2.3595015576323988,128.4,431.36
2010-02-06,HEGL.NS,2.357293868921776,47.3,158.8
2008-03-24,HEGL.NS,2.3567433188315725,32.18,108.02
2016-01-12,NALU.NS,2.356570890249647,21.23,71.26
2009-09-11,BOB.NS,2.3559577677224737,19.89,66.75
2011-07-27,VSTI.NS,2.3552857142857144,70.0,234.87
2020-01-30,WRRN.BO,2.354297269969666,49.45,165.87
2021-10-19,SEAM.NS,2.3535974169919527,1245.06,4175.43
2012-05-18,THOM.NS,2.3534524384355384,20.71,69.45
2011-04-29,WHEL.NS,2.3534231609613983,54.92,184.17
2017-01-02,NALU.NS,2.3520257579822914,37.27,124.93
2017-09-26,HLVL.NS,2.35,6.0,20.1
2006-09-21,TAJG.NS,2.3490230448007425,193.97,649.61
2017-03-16,WSTC.NS,2.347883020515059,45.82,153.4
2015-11-27,JAAO.NS,2.346924671734623,14.47,48.43
2020-07-02,IMCL.NS,2.346692111959288,47.16,157.83
2025-12-09,ARTI.NS,2.3464114832535885,104.5,349.7
2015-04-08,ASHT.NS,2.34613880742913,102.3,342.31
2025-06-06,JAAO.NS,2.345149008796114,76.17,254.8
2017-04-13,WHEL.NS,2.345021574089246,183.09,612.44
2011-08-19,KAMT.NS,2.3446862996158777,78.1,261.22
2006-05-31,XPRO.NS,2.344300822561692,17.02,56.92
2026-05-14,VENK.NS,2.338894285593614,473.54,1581.1
2025-09-04,TAJG.NS,2.338719558891101,130.58,435.97
2020-07-03,OSGL.NS,2.338383838383838,11.88,39.66
2018-10-25,CEMI.NS,2.33838161486308,113.57,379.14
2005-08-18,WHEL.NS,2.3380611200467905,68.39,228.29
2008-07-17,JAAO.NS,2.3374505928853755,20.24,67.55
2006-01-27,KAMT.NS,2.3364946197337226,54.83,182.94
2014-07-30,KAMT.NS,2.335657894736842,76.0,253.51
2018-04-30,CHPC.NS,2.335347432024169,79.44,264.96
